id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25366936,Cute 1BD/1BTH Apt. near downtown!,191452573,Lauren,,78741,30.22194,-97.72562,Entire home/apt,59,3,2,2018-07-21,0.04,1,0,0,
25379724,Pompton,44858137,David,,78757,30.35865,-97.72806,Entire home/apt,120,3,0,,,1,0,0,
25380160,Modern Barn Guest House in Downtown East Austin,54664600,Victoria,,78702,30.25814,-97.73396,Entire home/apt,130,2,21,2019-11-04,0.54,3,0,0,
25400565,Incredible value! Close to downtown and airport.,191746184,Stacey,,78748,30.17912,-97.82233,Private room,67,1,183,2021-10-24,3.96,3,0,2,
25402945,The Provident by Lodgewell. Private Escape Downtown Austin,15782486,Lodgewell,,78701,30.26662,-97.7422,Entire home/apt,3359,1,55,2022-03-05,1.21,38,175,9,
25425850,Austin Apartment in South Lamar/Close to DNTN,66356738,Stephanie,,78704,30.25645,-97.76042,Entire home/apt,89,3,2,2018-09-03,0.04,1,0,0,
25428952,Privet bedroom in southeast Austin,127428872,Danny,,78744,30.19457,-97.7316,Private room,35,1,14,2018-10-24,0.30,1,0,0,
25429598,Modern 2 bedroom Apartment with a Pool View,57452620,Leo,,78728,30.4419,-97.69663,Entire home/apt,140,2,3,2018-10-22,0.07,1,0,0,
25447217,Private Sanitized Eastside studio apt near Airport,36075426,Colleen,,78721,30.25529,-97.68723,Entire home/apt,127,1,137,2022-02-08,2.98,27,51,11,
25449444,Charming Clarksville Townhome!,37921712,Rob,,78703,30.28048,-97.76453,Entire home/apt,249,30,2,2021-10-07,0.12,2,67,1,
25454542,"Austin, TX, 2-Bedroom Z #1",10981379,Jan,,78701,30.2717,-97.74714,Entire home/apt,332,1,6,2020-08-30,0.16,24,14,0,
25454554,"Austin, TX, 2-Bedroom S #1",10981379,Jan,,78701,30.27172,-97.74754,Entire home/apt,341,1,1,2022-03-12,1,24,6,1,
25456126,Casita Poquita - Historic East Austin Retreat,83634068,Cesar,,78702,30.27329,-97.71911,Entire home/apt,198,2,121,2022-03-10,2.64,1,337,28,
25458381,11acre Retreat w/ Heated Pool & Hot Tub,153656274,Shara,,78739,30.17388,-97.86194,Entire home/apt,1409,3,27,2022-02-22,2.00,1,322,24,
25460958,Charming home in heart of Central Austin,128104627,Arturo,,78751,30.31008,-97.71292,Entire home/apt,278,2,25,2021-10-25,0.60,1,179,9,
25482419,Maison Dubuque: Lovely Austin Neighborhood Home,43287151,Lindsay,,78723,30.31309,-97.67167,Entire home/apt,450,3,0,,,1,52,0,
25484373,A breath of fresh air,113693363,Danny,,78721,30.28084,-97.69449,Entire home/apt,57,7,0,,,1,0,0,
25485814,"N. Austin/Round Rock ""Hidden Gem""  Great Location!",43806454,Tanya,,78717,30.50971,-97.74322,Entire home/apt,395,2,21,2021-10-25,0.46,1,83,1,
25548367,PRIVATE ENTRANCE ($39)  Please read description.,137576463,Beth,,78750,30.46013,-97.80729,Private room,39,3,146,2022-01-24,3.45,1,0,16,
25549057,The Merlowe Breathtaking 17Ac Dripping Springs/ATX,189570666,Claudia,,78737,30.18338,-97.96781,Entire home/apt,829,2,100,2022-03-06,2.24,1,321,27,
25586186,"A+ East Austin location, house, people & pets!",19908975,Michele,,78702,30.27049,-97.70173,Private room,45,1,17,2018-10-21,0.37,1,0,0,
25627777,Spectacular 2BR Home in Heart of DT Austin! Treat Yourself to Luxury - 1 Block off SoCo! Book Now!,177821967,ITrip Vacations,,78704,30.24864,-97.74824,Entire home/apt,1175,5,6,2021-01-09,0.15,30,343,0,
25666533,Crestview New Modern House,12399486,Julie,,78757,30.34735,-97.71971,Entire home/apt,120,150,0,,,20,315,0,
25675438,"Entire home in ATX, minutes to downtown",2241257,Sarah,,78745,30.20997,-97.81094,Entire home/apt,74,4,0,,,1,0,0,
25729634,The Domain/ACL/COTA/SXSW...IDEAL LOCATION!,70370595,Danielle,,78727,30.41809,-97.69198,Entire home/apt,400,2,145,2022-03-06,3.19,1,220,40,
25732190,Central and Eclectic East 6th Studio,4293075,Rian,,78702,30.26261,-97.72464,Entire home/apt,191,3,72,2022-03-07,1.68,1,14,25,
25740118,Room for Rent,58116960,Aniq,,78723,30.30869,-97.70463,Private room,35,21,6,2019-02-14,0.13,1,0,0,
25781968,"ENTIRE apartment! Privacy, convenience & serenity!",145946517,Minghao,,78705,30.29471,-97.74179,Entire home/apt,39,2,10,2018-08-05,0.22,2,0,0,
25797923,The Virgo Den,67340697,Naomi,,78758,30.3961,-97.72578,Entire home/apt,180,1,1,2018-06-10,0.02,1,0,0,
25814790,One room in lovely Zilker Neighborhood,69575511,Amanda,,78704,30.25149,-97.77092,Private room,40,1,6,2018-11-26,0.14,1,0,0,
25827103,Quiet South Austin condo with kitty care,4705833,Tristana,,78741,30.22511,-97.74378,Entire home/apt,79,2,18,2019-10-13,0.39,1,0,0,
25833363,☆ Smart Home - Private Room: 5 Min To Airport ☆,83920504,Matthew,,78744,30.19933,-97.69889,Private room,35,1,118,2019-11-15,2.55,3,0,0,
25839785,2/2 Shoal Creek Retreat,23742354,Alex,,78701,30.275526,-97.750404,Entire home/apt,1000,2,99,2022-03-06,2.23,1,29,31,
25840498,"Next to UT, 3 Miles to Downtown, Pro Cleaning",369844945,Darlene,,78705,30.2969,-97.72987,Entire home/apt,295,1,180,2022-03-06,3.94,7,6,46,
25842709,Retreat by the Creek,194151777,Carri,,78754,30.337446097005362,-97.64946436478402,Entire home/apt,230,1,74,2022-03-06,1.63,2,331,27,
25862482,"Quirky, Modern & Comfy House, 10 Min from Downtown",38850804,Emily,,78745,30.22578,-97.78097,Entire home/apt,350,1,8,2019-02-11,0.18,1,0,0,
25867746,Birdie - Breathtaking Views!!!,118565935,Renters Club,,78704,30.25,-97.79158,Entire home/apt,624,2,115,2022-03-06,2.56,74,337,31,
25867871,Izabella - 5 minutes to downtown!!,118565935,Renters Club,,78741,30.2289,-97.73935,Entire home/apt,796,2,13,2021-10-25,0.31,74,259,5,
25870401,"❤10min to DT
⭐Perfect Reviews
🌴Relaxing Backyard",67108209,Lucas & Nickol,,78741,30.22372,-97.69039,Entire home/apt,531,2,89,2021-12-29,1.98,6,8,12,
25890833,Downtown Austin - 2BR Presidential - Rooftop Pool,26521212,Laura,,78701,30.2717,-97.74714,Entire home/apt,258,2,5,2022-03-05,0.87,3,29,5,
25892505,Newly renovated - best austin recommendations,157279244,Anthony,,78745,30.20779,-97.7868,Private room,114,1,99,2022-03-06,2.21,1,348,11,
25894410,Private room JUST MINUTES FROM DOWNTOWN,192599979,Cinthia,,78741,30.22849,-97.73741,Private room,50,1,1,2018-09-29,0.02,1,0,0,
25913252,Beautiful downtown 3bed/2bath house w/ fenced yard,1356912,Erik,,78741,30.24333,-97.73411,Entire home/apt,485,2,104,2022-03-06,2.42,1,7,27,
25963063,Swank Luxury 2/2 Bungalow in SoCo Downtown Austin,2947621,Krisstina,,78704,30.24754,-97.74559,Entire home/apt,499,3,43,2021-11-15,0.99,1,73,9,
26003152,Private Room and Bath in Awesome Location!,9510498,Jessica,,78702,30.27932,-97.72064,Private room,70,2,15,2020-06-02,0.34,2,0,0,
26007796,Lakefront | 6 Beds | Sleeps 8 - WalkerVR Lake Austin Retreat,15864252,Walker Luxury Vacation,,78733,30.34633,-97.87242,Entire home/apt,1149,2,11,2021-08-01,0.32,14,339,5,
26008727,Great location for exploring Austin!,195478867,Casey,,78757,30.34533,-97.73523,Entire home/apt,55,30,95,2022-02-27,2.11,7,277,8,
26010785,"Downtown Modern, Best Location",24516340,Alex,,78702,30.26193,-97.73154,Entire home/apt,785,3,94,2022-02-21,2.15,24,146,32,
26012073,Downtown east Austin beautiful & convenient house,35177627,Kamyar,,78702,30.26496,-97.71726,Entire home/apt,120,28,81,2022-02-22,1.77,3,0,12,
26033929,78704 in all it's glory,1599248,Patrick,,78704,30.25558,-97.76015,Entire home/apt,193,2,38,2022-03-07,0.92,1,78,11,
26037511,Modern Downtown Home-Walk or Bike to Everything,118920303,Patricia,,78701,30.25328,-97.73686,Entire home/apt,250,2,72,2021-08-01,1.57,1,0,15,
26057807,East Side House - Close to Everything,1213154,Liz,,78702,30.26469,-97.71841,Entire home/apt,139,2,14,2019-06-30,0.31,3,0,0,
26062397,Happy Yellow CedarCottage walking distance to SOCO,59819455,Olivia,,78704,30.24961,-97.74535,Entire home/apt,288,2,87,2022-03-06,1.93,1,28,19,
26075986,"4,000SF Luxury Villa #1 E Austin locale OffsiteHQ",18845205,Brendan,,78702,30.27307,-97.72934,Entire home/apt,1240,2,71,2022-03-06,1.74,1,246,28,
26079316,AirBNB Circle,195270844,Vince,,78750,30.4346,-97.77784,Entire home/apt,130,2,27,2022-01-10,0.63,5,351,8,
26107354,Stillwood Lodge private entrance/studio,196241250,Brian,,78757,30.36666,-97.73371,Private room,45,1,307,2022-03-10,6.81,1,270,115,
26108402,Minimalist | nature space | Cowork | East Austin,24907682,Jacoby,,78741,30.22169,-97.69614,Private room,209,1,43,2022-01-28,0.95,4,334,13,
26131736,The Pink House,181586924,Gerald,,78702,30.25199,-97.72672,Entire home/apt,129,2,31,2019-12-17,0.74,1,0,0,
26356655,Cozy Single Bedroom w/ Pups,11693089,Jamie,,78745,30.19431,-97.83503,Private room,55,2,24,2022-02-08,0.54,2,146,1,
26384338,Three Story East Austin Home Walkable to Several Hot Spots.,802614,Amit,,78702,30.26594,-97.70758,Entire home/apt,600,2,32,2022-02-27,0.89,3,318,24,
26389105,The Inn at Jennifer's Gardens,122246553,Fred,,78705,30.30003,-97.74728,Entire home/apt,412,1,136,2022-02-22,3.15,1,299,58,
26390899,Zilker Area Airstream!,30875143,Peter,,78704,30.26066,-97.76616,Entire home/apt,90,2,98,2020-11-29,2.16,1,0,0,
26393177,Casa del Sol,197565300,Rob,,78722,30.28506,-97.71921,Entire home/apt,99,1,4,2018-08-12,0.09,1,0,0,
26415549,Explore Downtown parks-sites! Kayak-paddle board!,95139463,Felicity,,78705,30.28395,-97.74747,Entire home/apt,229,2,147,2022-02-24,3.28,12,153,41,
26444399,"1.5 Miles to Downtown, Large Yard, + Garage Apartment - The Bouldin Beauty | Professionally Cleaned + Hosted By GuestSpaces",138398089,GuestSpaces,,78704,30.24862,-97.76072,Entire home/apt,967,2,21,2022-02-22,0.49,32,332,1,
26452481,The Shady Oak Abode - 3/2 entire home,579290,Jay,,78704,30.23972,-97.77244,Entire home/apt,399,3,37,2021-10-25,0.83,27,71,8,
26469790,Enchanted Garden Home- Private Room,92882698,Shaun-Marie,,78702,30.26013,-97.70525,Private room,80,1,7,2020-01-19,0.15,1,0,0,
26469924,Austin Parking Home Office Kitchen 3,49009585,Roopa,,78717,30.48315,-97.78904,Private room,33,30,69,2021-09-30,1.52,9,28,6,
26473601,Updated 3/2 - 10 minutes to Downtown,54652249,James,,78723,30.30952,-97.70291,Entire home/apt,214,2,9,2021-07-11,0.21,1,40,8,
26474513,Artsy Brentwood Private Studio,133790556,Jade,,78757,30.33584,-97.73604,Entire home/apt,105,3,154,2022-02-25,3.57,2,31,39,
26495184,Fun 7 bed Home📍10mins DT 💦Hot Tub 🎯Arcade 🔥Firepit,42680087,Austin,,78721,30.2805,-97.67584,Entire home/apt,897,2,43,2022-02-20,0.96,1,124,24,
26524543,"Beer, tacos, and a pool... I mean, what else?",197727302,Robert,,78701,30.26806,-97.74329,Entire home/apt,250,1,2,2018-08-05,0.04,1,0,0,
26531000,Cozy condo near downtown!,19807524,Eric,,78705,30.29002,-97.75017,Entire home/apt,53,1,171,2022-02-25,3.90,1,267,59,
26555758,"Queen BD w/ En Suite BA,Outdoor Space, South Lamar",95242122,Adam,,78745,30.22102,-97.80429,Private room,51,1,9,2022-02-18,1.84,1,154,9,
26560743,Modern tree top get away with a view!,169708070,Logan,,78702,30.26472,-97.71406,Entire home/apt,150,1,87,2022-02-21,1.91,2,0,35,
26564312,Shoal Creek Greenbelt,199749917,Ashley,,78701,30.27566,-97.75038,Entire home/apt,500,2,52,2022-02-21,1.18,1,111,18,
26564810,Lovely Condo in 4-Plex near South Lamar,75608879,Ashley,,78745,30.22655,-97.80406,Entire home/apt,75,1,4,2019-01-01,0.09,1,0,0,
26134318,Private 1 bed apt in heart of SoCo- walk to ACL!,101948397,Rachel,,78704,30.25189,-97.74917,Entire home/apt,95,1,20,2018-10-29,0.43,1,0,0,
26138249,"Beautiful Lakefront Guest House, Steps from Lake Travis & Just 20 miles from DT Austin!",177821967,ITrip Vacations,,78732,30.41419,-97.89352,Entire home/apt,909,3,8,2021-07-11,0.22,30,354,1,
26150600,Bluebonnet Guesthouse☆1 BR☆King Bed☆Bright & Cozy,60386417,Miriam,,78757,30.34236,-97.72769,Entire home/apt,207,3,109,2022-03-08,2.90,1,67,34,
26156126,Downtown Austin - 2BR Suite Rooftop Pool,26521212,Laura,,78701,30.271698,-97.747139,Entire home/apt,358,2,1,2022-01-31,0.71,3,0,1,
26168845,"Waterfront All-Suite w/ Private Balcony – On-Site Dining, Spa & Marina",109638288,Vacasa Texas,,78734,30.37313,-97.98524,Entire home/apt,791,2,1,2020-06-07,0.05,82,364,0,
26169515,Downtown Retreat @ Casa Nueces III,140665257,Priya,,78701,30.2795,-97.74421,Entire home/apt,164,1,188,2022-03-07,4.17,4,97,45,
26220246,Heated Pool + Backyard Oasis - The Darling Dancy | Professionally Cleaned + Hosted By GuestSpaces,138398089,GuestSpaces,,78722,30.28756,-97.72304,Entire home/apt,981,2,73,2022-02-17,1.66,32,312,15,
26220973,Quaint Home in Quirky South Austin,59328591,Rikki,,78745,30.20923,-97.79683,Entire home/apt,643,1,46,2022-02-20,1.60,1,88,23,
26231112,Austin home w/free WiFi/full kitchen/piano - short walk to South Congress Ave!,1488733,Vacasa Texas,,78704,30.24776,-97.74572,Entire home/apt,471,1,80,2021-07-05,1.80,19,351,1,
26236338,☀ Private Room ☀ 5 Min From Airport + Extras,83920504,Matthew,,78744,30.20024,-97.69887,Private room,36,1,91,2019-11-17,1.99,3,0,0,
26250948,Pool View Apartment in South Lamar with Fully Equipped Kitchen + 2 Baths,50214619,Ames - Austin Vacay,,78704,30.23748,-97.78357,Entire home/apt,80,1,204,2022-02-20,4.55,17,341,58,
26259302,Master Suite/Own Entrance 20 min to downtown/lakes,70061917,Nancy,,78733,30.33854,-97.87353,Private room,75,2,84,2022-03-09,1.94,1,101,42,
26259689,"Modern Flat on TownLake Trail, 5min to Downtown",1312348,Kyle,,78741,30.24246,-97.72357,Entire home/apt,275,3,132,2022-03-01,2.96,2,170,37,
26263007,Spacious Bedroom with Private Bath and Balcony,33126085,Felicity,,78750,30.43399,-97.77486,Private room,130,1,14,2022-02-26,6.09,1,50,14,
26277493,Tiny House in East Side Citrus Grove,6690094,Danielle,,78702,30.25625,-97.71549,Entire home/apt,105,30,33,2020-07-06,0.73,1,0,0,
26293461,Light-Filled Loft near Lady Bird Lake,80625850,Sarah,,78702,30.25125,-97.72124,Entire home/apt,288,1,407,2022-03-10,9.12,3,275,113,
26296849,"Spacious, Fully Loaded Home in South Austin!",71713476,Preston,,78745,30.1896,-97.81629,Entire home/apt,181,31,7,2021-05-31,0.16,1,280,1,
26299429,East Austin 1 BR walking distance from nightlife,25688568,Elizabeth,,78702,30.25452,-97.70582,Entire home/apt,145,2,84,2022-02-27,1.88,1,28,25,
26326034,Loco For SoCo,51183342,Hunter,,78704,30.24901,-97.74877,Entire home/apt,199,2,230,2020-03-08,5.03,5,0,0,
26332726,1 Bedroom - The Red Door Retreat on the lake,28645665,Kerri,,78741,30.24246,-97.72402,Private room,150,1,0,,,2,174,0,
26336484,Pete's place,179794,Peter,,78745,30.19862,-97.7951,Entire home/apt,171,2,80,2022-03-11,1.94,1,281,25,
26571770,Studio on east 6st!,151146332,Jessica,,78702,30.26205,-97.72417,Entire home/apt,120,2,10,2019-11-10,0.22,1,0,0,
26573955,"Sweet 1 BR Apt Sleeps 4, Pool, Tennis-10 Min to DT",199821441,Art,,78749,30.23344,-97.8384,Entire home/apt,59,2,49,2020-03-02,1.08,1,0,0,
26914567,Downtown Austin Penthouse Suite Condominium,201568146,Frank,,78701,30.27101,-97.74153,Entire home/apt,1975,1,78,2022-02-20,1.79,1,156,22,
26918145,"S.Austin Condo 1bed, 1loft, 1bath, & patio near DT",82144111,Candy,,78745,30.2097,-97.78461,Entire home/apt,250,2,83,2022-03-05,2.79,2,124,34,
26984493,"Beautiful lakefront home with outdoor firepit, patio & netflix streaming",174776495,Vacasa Texas,,78734,30.43027,-97.94455,Entire home/apt,240,2,31,2021-11-20,0.70,2,356,5,
26989996,Sun Filled South Austin Home,31290089,Scott,,78704,30.24527,-97.76905,Entire home/apt,275,3,0,,,2,28,0,
27021568,N.Lamar: Economic Spot in Great Community 5,8167447,Martin,,78751,30.32033,-97.729,Shared room,17,30,4,2021-08-07,0.10,78,316,1,
27025549,Studio apt in prime central Austin free parking,202056936,Gigi,,78703,30.30973,-97.76258,Entire home/apt,122,2,34,2022-03-07,0.85,1,349,18,
27025737,Mila’s Modern Getaway steps from Lady Bird Lake,37780088,Flavia,,78741,30.24356,-97.72427,Entire home/apt,370,2,170,2022-03-06,3.87,2,236,37,
27031966,Totally Austin House - near Barton Springs & SOCO,4094761,Laura,,78704,30.2343,-97.77791,Entire home/apt,272,2,132,2022-02-27,2.98,2,343,52,
26629296,Dog Friendly | Travis Heights | Extended Stay,4995627,Lynn,,78704,30.23887,-97.74108,Entire home/apt,125,29,10,2022-02-11,0.24,3,283,3,
26629680,Lake Travis Over 2 Acre Luxury Estate,180547985,Sam,,78734,30.40664,-97.92129,Entire home/apt,1700,2,25,2021-10-18,0.60,4,307,12,
26637144,Modern Apartment in South Lamar Neighborhood #31,117629221,Thornton Flats - Marcus,,78704,30.24239,-97.77207,Entire home/apt,168,2,40,2022-02-20,0.96,3,136,20,
26643434,East Austin Bamboo Hideaway,1312348,Kyle,,78702,30.25189,-97.72227,Entire home/apt,499,3,53,2022-03-08,1.24,2,129,6,
26655796,★ Modern Farmhouse ★ Stylish East Austin Retreat ★,33048045,Paul,,78721,30.27701,-97.67997,Entire home/apt,207,1,118,2022-02-11,2.77,1,238,34,
26661054,East Austin Luxury Custom home + Studio Apartment,80625850,Sarah,,78702,30.24924,-97.72158,Entire home/apt,1925,1,15,2022-02-20,0.41,3,286,5,
26664490,Evans: Shared Room in Awesome Community,8167447,Martin,,78751,30.31472,-97.7167,Shared room,25,30,2,2021-04-20,0.05,78,284,1,
26667234,Best place for up to 4 guests near DT and airport,200463031,Eric,,78741,30.23874,-97.72345,Entire home/apt,250,1,31,2021-05-16,0.72,3,323,1,
26667257,Home w/ 3 Acres: 4 Mi to Circuit of the Americas!,124060715,Evolve,,78719,30.07887,-97.64274,Entire home/apt,144,2,3,2020-06-10,0.09,50,0,0,
26667414,Explore Downtown Austin from a Hip Condo with a Balcony,51325711,David,,78701,30.27566,-97.75038,Entire home/apt,286,2,156,2022-02-27,3.53,2,27,47,
26688520,Comfy Bijou Studio in Trendy East Austin,37601687,Rocio,,78702,30.26036,-97.72424,Entire home/apt,185,2,167,2022-03-05,3.84,3,80,57,
26692783,Austin Flats #100,200692820,Satish,,78751,30.30586,-97.73311,Entire home/apt,125,2,125,2022-03-06,2.99,2,260,46,
26718562,Chic East Downtown Condo. Six Blocks to City Core. Pool.,200912888,Kyle & Bryttie,,78702,30.25829,-97.72436,Entire home/apt,120,3,300,2022-03-02,6.76,1,235,89,
27065490,Downtown Austin - 2 Bedroom Luxury Condo,4611832,Eric,,78701,30.27288,-97.74779,Entire home/apt,325,1,15,2019-11-17,0.35,2,0,0,
27082450,Peaceful and Quiet Home in Prime Downtown Location,5566924,Rachel,,78702,30.25412,-97.72439,Entire home/apt,150,2,13,2019-11-04,0.29,2,0,0,
27088626,Modern Lake Travis Retreat with Pool,3250949,Ashley,,78734,30.36396,-97.95057,Entire home/apt,550,2,2,2019-06-16,0.06,1,0,0,
27091371,Great industrial style home steps from downtown!,6094706,Melvin,,78704,30.25073,-97.74933,Entire home/apt,400,2,0,,,1,0,0,
27106472,"Spacious & Comfy Boho Condo in Austin, TX",204010989,Joy,,78745,30.20089,-97.79913,Private room,75,2,7,2019-03-29,0.16,1,0,0,
27110239,SoLa apartment with a greenbelt view,60624973,Will,,78704,30.23958,-97.78993,Entire home/apt,100,1,1,2018-08-28,0.02,1,0,0,
27132095,“The Bird”,21697884,Stacy,,78734,30.36074,-97.94946,Entire home/apt,86,2,95,2021-05-23,2.13,2,0,5,
27133344,EAST ATOMIC RANCH - Twilight Tiny House,5744816,Lu,,78721,30.27816,-97.70046,Entire home/apt,102,1,337,2022-02-22,7.62,3,196,68,
27133697,QUIET PRIVATE Getaway Minutes From Downtown ATX,49184614,Brooklyn,,78749,30.22291,-97.85283,Private room,100,2,23,2021-11-28,0.52,2,112,10,
27134726,1 Bedroom Condo at Wyndham Austin Resort,14269516,Kelly,,78701,30.27268,-97.74745,Private room,500,2,0,,,2,317,0,
27136327,Private Casita-Style Condo on West 6th Street,1532821,Shaun,,78703,30.27144,-97.7563,Entire home/apt,200,2,95,2022-03-07,2.19,1,137,31,
27159113,Beautiful South Austin Home minutes from downtown,95613151,Zach,,78748,30.15961,-97.83703,Private room,49,2,12,2018-11-18,0.28,1,0,0,
27170944,1 Bedroom Condo at Wyndham Austin Resort,24126726,Nadine,,78701,30.27113,-97.74615,Entire home/apt,371,5,0,,,9,0,0,
27174230,Artist Haven! Close to greenbelt and downtown!,66679176,Drea,,78745,30.21695,-97.80795,Private room,75,1,1,2018-10-15,0.02,1,0,0,
27190808,"Awesome Studio in Austin, Texas!!",11945515,Carrie,,78739,30.18663,-97.91025,Entire home/apt,139,2,149,2022-01-30,3.38,1,354,34,
27192237,Cozy apartment centrally located in East Austin,1403742,Lilah,,78702,30.27518,-97.72831,Entire home/apt,103,3,27,2020-03-02,0.64,1,0,0,
27201170,Owl House Cozy Studio - Walk Everywhere!,255204,Lisa,,78704,30.24965,-97.76192,Entire home/apt,156,2,125,2022-03-01,2.97,2,137,45,
27232179,Downtown Mueller Spacious Two Bedroom House,35177627,Kamyar,,78723,30.2971,-97.70092,Entire home/apt,169,1,4,2018-12-27,0.09,3,0,0,
27250780,Huge Austin House Close to Downtown,205245796,Robert,,78744,30.19893,-97.72726,Entire home/apt,388,2,192,2022-03-01,4.65,1,201,97,
27270128,Austin House,205431954,Joanne,,78754,30.33583,-97.64854,Private room,70,1,27,2021-10-26,0.62,2,4,4,
27277527,"Clean, Comfy & Quiet private room near South 1st",69879709,Tila,,78704,30.23842,-97.76638,Private room,58,1,26,2019-05-06,0.62,1,0,0,
27287488,East Side Room - Great Location,1213154,Liz,,78702,30.26249,-97.71967,Private room,45,2,14,2019-04-28,0.32,3,0,0,
